parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
r,0.18524382761753963,0.0848328772106554,0.1760767909160484,0.049838841876431825,0.09810208831558359,0.2748456746003918,0.3680737468038361
a2,0.7871460302078747,0.5003551118476768,0.7183857147436729,0.014602780945958828,0.2808732868916159,1.335461136257636,1.8521041672838654
a4,33.20229293274245,5.979317916586976,32.97043834578819,22.388115396566878,28.9766001028421,37.63639238754044,45.5769422562335
a5,1.1136546037444768,0.7180723505210368,1.011221849025997,0.06427804648488125,0.3718363780492903,1.865414492208015,2.7490196363331987
a6,457.4935149307261,323.74835701048386,403.59258075812374,24.274053061374712,139.0268433413141,784.1340187397655,1226.9143816670364
sigma,0.0014228842496618358,9.885014299009358e-05,0.0014176835389073876,0.0012422336159483274,0.0013273754098022492,0.0015249536522924676,0.0016257675421361827
