r,a2,a4,a5,a6,sigma
0.2632338379407716,1.6803376942371056,48.931288192890364,0.3587270206989376,273.19018009046306,0.002502360034432262
0.16606379964647464,0.8348833315088033,54.73017689366082,2.3037888138068543,471.44106117568134,0.002672950561876778
0.1482165079591518,1.2211718696697667,54.71778530868848,1.4785983109000367,538.4000772910082,0.00269118115698297
0.3324541418264964,1.2637215588980124,51.592578666894404,0.7262451889886983,144.0412389428753,0.002888665454913845
0.1874672470729173,1.1173133278484713,49.94051438277863,1.3314480566590725,185.01085832008147,0.00279736576791829
0.37947367649264513,0.6722558384648605,37.65523065409086,0.9759268956516176,835.7276547998317,0.002728248006373842
0.14948778227538176,1.5408482618895296,54.18014637151723,0.6617973765868264,292.7829684088265,0.0026016472509544993
0.30154376482526185,1.52327977529586,43.07108442515172,0.4363946401247657,397.9428885952378,0.0028219707267572456
0.20052724607510716,0.9517304309161071,56.02889475477242,1.6745322797747992,518.5458915196479,0.0027835893584235985
0.18478703666106455,1.0024568262935416,56.10767706502824,1.2373116245040683,399.0387033819764,0.0027645201980556985
0.15983922400075432,1.726800365837127,46.27772014843575,0.6661914566261039,169.01119983336665,0.0028647510113866204
0.1983979313057422,1.8126561080098922,49.39242723891621,0.7369844239382471,61.14708578898282,0.002769871076197632
0.1408385855758954,1.759318450708592,44.972202880219186,0.6849351375866495,70.70499878243506,0.0028780718956512774
0.3985137264076192,0.6759292421992048,52.40657506140581,1.064043239182591,693.3875560673887,0.0027532488529455196
0.1601224547469613,1.3469950487118167,52.66470916668744,1.2710475527052914,618.0612543316945,0.0028056518029078957
0.19866706127864242,1.173918738837444,51.36383627540026,1.7118574970605491,1184.2195101205966,0.002810165141139293
0.16329821486075766,1.1777695745829875,49.45071724088668,1.29564634008717,613.0734683873889,0.0028003315656078137
0.24071803618731666,1.0087100598423673,42.66022667809165,0.8033260062554147,462.8407227470683,0.0028554440210278474
0.3948487026623772,1.0258089035759175,46.38803986943952,0.1519338193361098,952.863752750024,0.0030658979505955725
0.13975200603405286,1.6688601199574056,39.17375836082466,0.0911990733825166,421.7941126586858,0.0030283560354718163
0.13922612029434908,1.54682246232133,40.323963932849836,0.7567242131036145,368.32244034353255,0.002724448126731883
0.12891086839119326,1.3276174660947746,52.958153452758424,0.6703777592226199,141.20174911181934,0.0026165975419606964
0.148734901125226,1.9387658404065495,48.02653072708169,1.3943827938028708,1190.52838242429,0.0028087169356131115
0.19533529035478714,0.7595474492127356,50.93277773283964,0.4467939371190576,170.83543239829493,0.0029880525373034185
0.28035638514743394,0.6273890159550609,45.77523550539525,1.3532569759031403,486.91150466594223,0.002552934565678089
0.31785298292741854,1.5672184674399494,48.08371856116641,0.3140487292676753,588.0583185204958,0.002334749595285866
0.13909170910270158,1.928053573845084,48.72085144526718,0.07092590806134562,423.66312748774675,0.0030865257564232336
0.1263958300647508,1.2472343483202344,52.10168388078399,0.7320422423105557,1039.5357586555597,0.003229124760041844
0.07050688958485346,1.485134787349299,51.34794064894717,0.6402519255298506,235.61672366184777,0.0027120275550401246
0.2197834240274081,1.434042357102764,45.20959251809993,0.15634156640715505,374.1663181673833,0.0025229901850860946
0.22279503235319575,1.4454022892506095,51.61326473210393,0.27810855295094106,148.11729734145644,0.002707107232420791
0.20821178578901045,0.9173966910894009,43.94767768471776,0.3578099567249241,180.75116856596063,0.0025357978910126033
0.16521330781792967,1.1151632914221705,50.70577694044434,1.8904461097896164,135.32407334818083,0.0026687360452746925
0.25950316893058833,1.3503600312546404,51.72387433483326,1.2018978092520822,175.5480583659873,0.0026400434201113787
0.18626677411354794,1.5921726185536424,45.95857146809305,1.4534398886985764,102.69418946281787,0.002872304340577541
0.2453636510534668,1.7593980915636795,47.23730261858342,2.1062584870707983,185.6356280828749,0.002865545338319727
0.17015168371443898,1.319221720662221,46.2994394386089,0.11160258127289309,227.52305651420338,0.0028462337565011717
0.26024535204150706,1.575401219454862,46.263785158399514,0.4616339251905496,26.961109683071715,0.002766031382276217
0.21297430115253907,1.4172392012368424,45.12869714563791,0.8295084615621725,13.79245368458491,0.003015959366914488
0.20965209693523498,1.4450571907301817,45.65338035555716,0.7371928321753984,13.863773129261178,0.002994855524484772
0.2307627518992416,1.464494533488465,52.98544199926726,0.5144425826090453,36.24470961382155,0.0024806275438993583
0.12064568120060142,0.856659058214836,45.498735880348995,1.515624797316534,35.80230912093015,0.0024800763180803037
0.1916139831284049,1.045718763998308,52.13322787008107,1.3602804571302,49.574851860636365,0.002487656880607071
0.22086749139775788,1.4539644198902062,50.21162210728243,1.2354140607886528,35.43092831798939,0.0027309990190282716
0.21771509010738066,1.647494757593222,51.45204574274425,0.7439131385205762,33.18097262332996,0.002734129848137549
0.214342730096869,1.617765344221544,44.67022888540896,2.2566004766768164,10.430814753788018,0.0025431994905146587
0.2619186681874779,0.9162173010381546,51.49496666122994,0.24034119069043336,9.500915363066522,0.0030732701068301475
0.1616270081884806,1.449096663907076,49.064063128570986,1.3211572624759662,5.828727644571437,0.002851621637467521
0.277986784562198,0.5569025681430443,47.48419064697866,0.9412493339025552,26.928001840200835,0.002824231772311744
0.14704592974756983,1.8484828474889996,49.14998135000751,0.12179469403489206,16.52484759965312,0.0028121792785049888
0.17219573198403015,1.5500589285850437,48.315550386435895,0.09349050555310422,8.469453605679789,0.0028477405119511027
0.21377100418673914,1.755412268801161,48.895797123713024,0.11364302041438223,20.78104147387784,0.002702124425951419
0.2286195755985482,1.7404776112798261,44.476279796663434,0.2564784996930778,93.13265958701582,0.0025823928766241237
0.1503054382499046,1.8788355234044039,45.97637981596389,0.2625414782639094,197.4128514634505,0.0028722984268929534
0.10527615289380146,1.6989429348998635,44.85877379549852,0.2619129255512442,171.36958074289728,0.002869458973210119
0.10740259673570651,1.7000417356469226,46.07089761588138,0.43515557544911454,194.79620315720737,0.0029178562506811593
0.47976351716018434,0.5264531851996115,46.61099081116135,1.9063843981034936,195.0667920140367,0.002666398282950427
0.31283341245718344,1.3044210717528928,43.544548687818796,0.1609953613352638,196.6906381284394,0.0025965292985802237
0.3416815642071979,1.7632433436501227,51.5262874540992,2.428386074621403,245.7304660734953,0.0024733460601951496
0.26536018122065114,1.724347572804808,53.64478306085654,0.2666402267548694,227.8290994177837,0.002615111355048523
0.15437620258516746,1.1829702557515724,40.10133176751274,0.2671728035174663,809.9628779344329,0.0025981944088333915
0.11815599849323553,1.4525839240097882,38.1973598874858,0.3338293748204605,464.63294399028456,0.0023718208282440586
0.10124013524830157,1.3733185509348045,40.46375218955805,2.9179467708129825,734.5009216242174,0.002379838046179489
0.08643478963036808,1.2262838759273118,39.161206839506335,0.26345443835289334,266.37889333119,0.0027723961795096935
0.3027987651941757,1.6491359641133765,56.2893076021104,3.1764463230091367,533.9907574185146,0.0024939284675594793
0.2608844124068531,1.1407725729397846,55.69703647339188,0.5823229383884946,1014.304297886278,0.002529831754726288
0.22961100208391516,1.1542404050015505,55.917869350836085,1.7094628994336336,1310.2804743332858,0.0025941003058513766
0.18115059189044755,1.3610607453744286,45.4302507268967,0.7775369799144737,33.707176170335764,0.0027341931660108294
0.286451432935091,0.7141574060677525,46.75501445987476,1.3377489771190725,34.96470444783835,0.0030340949969370843
0.18773005636265822,1.5359365510444174,49.693010762855366,0.625174234256526,43.24472818550719,0.002635739668427
0.19412401092299789,1.4953792770592373,49.34849635095835,0.46089904930713677,37.51960230288652,0.0026194367644063773
0.10881464311113606,1.1275085769097075,48.36349273287649,0.48839727422448637,378.4453906462659,0.0024409067720609873
0.29706269981436756,1.033888021401062,53.11127936501691,0.5932003397842023,129.61254306107634,0.0031037537464631724
0.16929527283661558,1.5796579855011608,48.24992518474047,1.7019169306296167,1217.3896064072953,0.0028059193264442393
0.14320900703931824,1.2642180161598588,55.554731896832436,2.2143186551447105,41.16780768089918,0.0028350437440642475
0.1053825762473005,1.7740291419706933,56.61155949251586,1.4087147383404892,157.17193692613563,0.002740120894814214
0.11984939485499449,1.9404470056605894,53.469541830725625,1.3746499577958993,120.60692493670098,0.00273697832896281
0.22127131897859403,1.4468510060657815,56.56092226189483,2.4096756770597163,120.96181280625792,0.0025433253724151603
0.22986529193285685,0.7573165310112158,52.020034241619854,0.8570498441228556,163.79717846547004,0.0025106449623054795
0.18152522437438395,1.8098042818036915,55.3812545242687,1.4924194115975262,954.1296196650029,0.002615279103869943
0.16244531626030653,1.8999924420320904,51.91392888374034,0.7725150575438932,537.6992644699473,0.0025880929863894998
0.15082348000479778,1.0510906204803088,51.46774880585128,0.23415143512588643,1252.4337488939304,0.002709303741663005
0.2193982962207953,1.907597903818574,54.22871984679508,0.7606365583427049,498.34302437640025,0.0026443627159429767
0.12332573801827343,0.9378106585103326,53.92749208666816,1.8819975841526027,637.6189940053083,0.0027519568434299984
0.15449646811426257,1.6365656933133683,57.845513411948204,1.3674000348108026,633.8092033005524,0.003035914355953534
0.1819447371564805,0.8888698082499644,51.966898240252675,2.0711306837903467,133.42364286429495,0.00261311253788266
0.2634902548481764,0.5940286821995053,44.044321194194275,1.2260274557140398,156.90218409744543,0.002779979850883924
0.16257556916732882,1.9702464833990407,49.11638815984612,0.2963109034362402,252.59668970211334,0.0030449171519908343
0.2721375238826765,0.43894388407874113,54.27060828676065,2.0009211194419985,392.4332778399311,0.003089343384068007
0.2533557050883589,1.2272743648722158,52.27781404109944,1.387899296929446,742.6421812887155,0.003006083293993078
0.2509808475712743,1.797684222546227,61.36235340632631,2.9742193701506148,339.83092908992745,0.002614152071388793
0.24518333889793603,0.8177676730415647,53.04630847944446,2.1183182428450156,503.3834264319643,0.0029749653235556224
0.31044967210571583,1.2463831322152659,50.65676066708182,0.411680106762288,591.0065278107883,0.0029043710725091096
0.12220997771105378,1.2695281941903147,53.11768949528168,0.95460218712606,544.8147149112974,0.0028370145002967087
0.021762996095020685,1.6652519293452053,47.59259923430912,1.8212930814163988,578.7742266675293,0.0029479833370173966
0.383738910387385,1.0731762488032615,54.012262619746096,0.7120545139697079,451.0601590879701,0.0027600189872397326
0.07567347175999507,1.7144050065417034,48.22086276020295,1.2721768157751445,616.6786104345334,0.0026212706754832745
0.08592229339288311,1.113949278020049,46.232148434383,1.7296567639448963,1115.229177528481,0.002681484138755279
0.35779600377437853,0.4731959538995087,42.44992682255183,2.1905064693282568,103.16765210388895,0.0027957991655414424
0.2364960655321277,1.6179827852796247,40.35030343956252,0.6185528790106244,159.71551795943284,0.002899098832769939
0.1850327113762733,1.8053630779341792,49.56378322639055,0.03224020652495395,673.3904009418901,0.0027826329291470208
