r,a2,a4,a5,a6,sigma
0.05849019788837201,1.7298127357910096,66.32350063234121,0.08452850812899143,241.42203526762245,0.0024860284427046285
0.03150497313297753,1.9591037512393532,58.41210857178034,0.24615499603800983,210.56258484199753,0.0024490828575634287
0.016983205401808157,1.9160157122787171,69.33147727503481,1.0379289115478703,591.1712501771573,0.0021060606177214403
0.12053734593913436,1.784529639132058,70.24497565049161,0.44455008499920934,348.0710555000559,0.0025515729857050083
0.08689868729089838,1.8085118993673333,70.13950979795871,1.3733580348154626,279.8619245582819,0.002485104017031196
0.17962454247408138,1.9740298005516386,65.29411199956395,0.3029459459049498,316.54324069885627,0.002423840409142084
0.13765649054017592,1.654719874300823,73.08154408045428,0.08853384732219563,678.4647904045765,0.0021393151417719255
0.28702352479265714,1.9421282883859792,72.68274883811544,1.8607412442048716,357.51490553963237,0.002092675659943187
0.02488452030190505,1.7027262307225057,65.69991909444329,0.04989328907653806,702.5559771241243,0.0023147552377032607
0.12009970168152,1.7634060074484812,60.63682681358442,0.034598094187998446,79.86710445698026,0.0020467792205849625
0.21571858168337896,1.8218628553814957,57.6982202345928,0.009099237711608263,522.432541300585,0.0025139272917522482
0.26987772718119235,1.7923801403583377,55.461963772309396,0.008958614772289524,223.53776418976102,0.002505679027665535
0.1902351628070775,1.984197774196419,59.10734528233104,0.008671599324069227,33.65514160160053,0.0022774898546156037
0.2363854279639513,1.9777880491132034,63.76263078005716,0.013464837646388233,44.4431461634493,0.0024063694496900935
0.28961734321633287,1.8899111052698696,68.26734679556854,0.2316032410511372,843.6008298570088,0.0022427424556613774
0.09556625504214059,1.8498483414908,57.46879498888977,0.083676125261119,190.64453224895763,0.002199860933203612
0.27311150063460404,1.7565021554915186,67.15703987365121,0.2687561746263646,85.9627617025017,0.002128640518537606
0.29844990556341633,1.7140111175511465,63.000897201238885,0.18015730986014952,93.30645039529594,0.0021571482591538796
0.07860774681532494,1.9208187207345326,70.70570629574202,1.017634565823409,124.69184899565441,0.0022161412462367775
0.05003734941285013,1.6816089850039944,70.03429452000697,2.0787363545367104,362.47324260325513,0.002311423360040733
0.2329144031116434,1.9248105137631197,64.27031567119732,0.17544947267555286,156.13732107132617,0.002713663599905715
0.012324856790574564,1.7316917717562077,68.81485175258693,1.84984598807417,39.50054854067694,0.001882181554878827
0.030844178116406815,1.831577493260001,74.78620381611323,0.6158917415433917,10.83052150778445,0.0021349857775450204
0.3725399493830456,1.7891598366272474,73.08950741006572,0.6779763303430041,30.23150312373829,0.002411693044359917
0.171190296926996,1.7499080769075697,68.23964921264361,0.44064956734731775,46.1445298484003,0.0022771652075959732
0.1974036456766691,1.9923351888309933,68.47471203724157,0.6328078214871825,11.269646641143597,0.002397151231955853
0.16756659959363918,1.990842329965887,66.79902093940159,0.9538813514985189,10.087825189060911,0.0024653954216983477
0.20714668726434612,1.973554224526353,66.238442111089,0.5490300612090375,1.099215481616637,0.0019061302013657089
0.29195677868472997,1.9867991964592648,69.50372783965759,0.10736353391726618,0.5686016074614867,0.0019451307900117838
0.2585604381023661,1.9895805051525928,71.05759789512062,0.16348365979929094,0.8070775460699698,0.0019411915190198634
0.3523735099494467,1.9602901158684147,68.15671457070496,0.05115939234983427,0.971388775468569,0.0020085118008811675
