r,a2,a4,a5,a6,sigma
0.02317611829552418,1.894454429268784,32.789687775137075,0.44651217114227654,365.1632051321538,0.0010754851067560386
0.014058208058258114,1.420426506558384,34.11317041356982,0.8512413609047131,544.4644211021654,0.0009703258859590994
0.014174979456627778,1.878743683780123,33.86308674043711,0.7132116447878897,695.2115329023184,0.0010206521855505026
0.01713399173780729,1.5662281790027843,36.637503491762665,0.6046581694529841,241.92235946941398,0.0011118087290883903
0.017097278716119,1.511042699138462,34.594530444087276,0.9946547400582647,171.04755834810635,0.00107480762527061
0.0339745595440322,1.006281353924927,35.225356423917134,0.39232901945763926,427.55313512672404,0.0009236827476956978
0.03616933496467217,1.6162233997459154,33.88113598774154,0.22210271982457075,136.0002234140387,0.0010147165443052458
0.01674542066086308,1.4122586282623268,37.77350258119265,0.37958474005935217,514.8598225874335,0.0011792630064371631
0.015681261996449904,1.6674059433578656,34.986221879183255,0.2788538606851696,599.6417363176896,0.0010805735947662454
0.019559524801359682,1.0476031311858203,37.60625689423098,1.251415367886995,516.3903602292502,0.0011374799141183807
0.02164111313092972,1.3559341096771422,51.862055723585925,1.0083190549041454,312.91241335485,0.0010171980153571996
0.0203405929147317,1.5401565268278934,44.08280469723528,0.7084274429692017,23.744177079913758,0.0010497159416262283
0.008794062949680066,1.9839896888067383,51.54586007671095,2.253018545942916,182.7582686076466,0.0010811134334709437
0.022879080621981483,1.9795413873423198,31.977585839339287,0.296412984646368,387.006416825171,0.0010567837324613697
0.014181004671880828,1.9466901780889165,35.7210742729634,0.5377960960559627,392.3125888545076,0.0010163709728399069
0.011295849786650962,1.7835239304721382,38.03771682921436,1.1711030282854962,768.6824904878657,0.0009484158787486747
0.025042637424219777,0.969837524740512,33.36721419146889,1.120769224380272,210.0436863344663,0.0010161525307649287
0.017861525521861765,1.2122057306384173,36.80117904204761,0.8245476710557419,199.8329963925027,0.0010702345417731001
0.04232367315031379,1.3682688126475275,33.5674754628985,0.17988217759077446,98.25454277121658,0.0009090537814411709
0.010726596588617231,1.6937751259874056,34.664735726018534,1.4189969473860846,797.0663555742577,0.0011755128297142895
0.013700490304967667,1.8019936393062008,34.800219706300794,0.6956917210519088,260.0479500007548,0.0010409406194939641
0.009843469610935997,1.7122051706328394,34.68030306910825,1.3122766349538209,762.0007586878172,0.0009633834171052832
0.03865454281600471,1.0478321002816278,49.03666094890986,0.4145542759191865,270.11578270808064,0.0009995287018868652
0.010009380185906505,1.4897007384480923,41.6118243709256,0.4989045604609607,857.072773906125,0.00093680935434061
0.02270599804340736,1.5970103015670785,49.53872041087326,0.4116514702462032,520.1718660693106,0.0010783281041490764
0.09622117052882444,0.8749717592925965,52.239762123353245,0.2293109549906793,309.5099428967494,0.001022121719944326
0.1333367226002588,1.5479055656148093,57.9743031947584,1.0130660685467938,437.2451166290302,0.0010613109802139948
0.024102586467903662,1.583234090356436,54.461001006131085,1.3731214302120696,657.7596169421524,0.0010342948133298699
0.014777077826203848,1.6683700009419784,49.820726752614256,1.2396952793823282,581.0657654950343,0.0010373440294914047
0.02461925028356467,0.9760374172791383,38.11557736164863,0.33696788411919787,520.9318519293643,0.0011009781008876035
0.014964844470470733,1.466860028694728,39.87128431508923,0.15181046488090055,758.2273669757865,0.001014689599137822
0.021627594571344947,1.2776113121950547,43.100871426365465,0.1801997637974659,601.1555964807638,0.0010214250532573662
0.04181107971101077,1.6265287663723793,33.94332918194661,0.15941135081704516,161.50828166611066,0.0009872103582144057
0.01512408640793847,1.8206879351698433,44.091817360208715,0.4331690821141223,175.15580097493813,0.0009864894266014012
0.027211746206417836,1.1048221855962406,34.25555930047213,1.8213795925850502,344.0903416287266,0.001092695498943082
0.017893005321190005,1.6934294100571323,37.0407605836101,0.08031524358800171,409.8945998938314,0.0010745631457025732
0.02561290983858283,1.2603982915706082,36.26452071114781,0.2411569815652438,573.2154717067481,0.0011116811295274515
0.01596165523785954,1.4445129811084387,31.035100308151737,1.856063694993571,357.66758017272474,0.0009673457284354399
0.024689725056505168,1.5330849157584694,33.34411772066033,0.5875841781193478,153.78221012928722,0.0009469119547885294
0.03641364430158654,0.8942531682625062,38.371778262320596,0.33620654289081425,48.97377267845374,0.0010148150275764178
0.030796110787396604,0.9292719076658782,43.51349421627308,0.4297100703401431,81.00489487904058,0.0009884864478628078
0.009966944721741791,1.6288598218843349,45.548132126642194,1.224715479917879,934.9577268969355,0.0010145069582214396
0.028045159215613714,1.7978413172382213,30.807270611921158,0.3867697458938471,84.3596838785733,0.0010187647590955342
0.012492213157415985,1.8109039405364316,32.92662073679029,1.4084621120998015,175.4063770274807,0.0009975258662825459
0.012019603542272795,1.8690976238459938,34.02592543784698,1.3559062490581077,390.920106787823,0.0010052002373682903
0.014688381498411389,1.9289210027568808,31.647962030241175,1.0796366612996267,439.9036733710948,0.000993112316606314
0.01929435608931256,1.7662187717672877,33.91404211188491,0.6484821291976156,110.95236585237559,0.0009930021204040756
0.03138826086226788,1.0756358189024484,40.352117375809755,0.2763643062135249,221.67546162980872,0.0010669496537906013
0.025268152078935843,1.0403213562324976,39.53728118866379,0.4806998791350621,353.19140618743467,0.001012274052903715
0.02163043709876117,1.592716118207285,29.242231018099755,1.0671588756847588,453.0122169319448,0.0009700893365175933
0.016942287072179155,1.4892019537294674,30.6496827376326,1.813557004772111,527.9316393117439,0.0009900657050411193
0.01864960732507705,1.408088506832711,41.685707582619116,0.3145316162154064,472.5024191366852,0.0010753342697101091
0.018857317741526984,1.3637966572278073,32.816048457496315,1.620821340074385,167.94082022726826,0.0009918607250738135
0.0338020332280713,0.991530118359387,32.016461374129136,0.24010839280080756,807.291663123217,0.000996915787953136
0.06373719283958695,1.025721935184764,30.51116412705683,0.17251460414830141,159.34431504452127,0.0009768728175715312
0.088609589362797,1.1916577585886525,28.82898549374854,0.25626915657964666,153.19174385076457,0.0009741718766295853
0.21975804789390313,1.4880047349716852,23.600141991284946,0.9874725360377772,371.78959214460025,0.0011812662530983108
0.2106003013955336,1.178752125612126,24.815729512046378,0.9708394735440861,35.12723666577166,0.0010337501506685637
0.15658415019698896,1.3981231052158372,25.251075752270413,1.5424573628378047,53.817833183647515,0.001050827074810281
0.22155769276136214,0.4112185083530446,28.50496311226234,1.3750206272035554,82.05183940115906,0.0009784348668683018
0.014618876212680428,1.815961124402251,33.64821489215132,0.5368119121868667,801.8913467683701,0.001157982969841064
0.01158410764619376,1.753202284292222,35.374445916101116,1.9804612198799196,112.27565809630768,0.0010917468538479806
0.03268472249790154,1.3681107032277633,29.5762150231205,0.3005247068035235,510.66603933676146,0.001013361579489433
0.016582424164420014,1.3392864696007682,38.65675413036118,0.5637015908624814,184.3811264253917,0.0009969638016938418
0.025258416884971192,1.1216946693726206,33.209792363449495,0.3019008380017532,458.8563741126177,0.001004607475151495
0.03185639086089366,1.1651135135076527,37.10282044045598,0.4159765141984951,492.74509583108727,0.0010248817595436906
0.016743750454447835,1.3898458951361674,35.28921669607102,0.39509857076635513,417.4987496469334,0.0009853060291944555
0.02325437674175298,1.5352748015989657,30.701982995448112,0.2682916907078932,488.12397055902755,0.0010431374779187933
0.06886387978485135,1.7053798193017073,29.21409599028246,0.6219446939177901,203.7293946563979,0.0010982504663866828
0.08274288728717287,0.5456073669087897,39.31374201568741,1.0546502320104525,637.2730465601229,0.0010539877265178057
0.04883733856719846,1.2671717275763124,25.182275883225326,0.40312461499951824,378.1053207756418,0.0010945610561020854
0.09127042992495203,1.0667845201841302,32.23643156901832,0.45478065041172205,142.8795250172428,0.0011426113507171382
0.0731397419839737,1.0071054707810754,27.272485794605135,1.3682379013955261,159.28256068221555,0.0010854212236597978
0.17604228208693948,1.4520424795361164,26.21683555693746,0.6844848607303748,35.2023330974668,0.0011145423144297672
0.1019519921700995,1.1152629186858105,25.392138507320123,1.6461981704010442,55.5043120175706,0.0010843061030020008
0.06013511521700162,0.7578589864953633,31.649519062047844,1.2334431809163602,182.79600382677785,0.0010709441919836637
0.05805300659856598,0.9001158914921796,32.14584740062324,1.2333798864029935,201.78254193502698,0.0010696573419471497
0.01811614084600141,1.5965348285745657,27.495171899988186,1.4288890020882894,243.29896205941714,0.0010523089562756035
0.019916655571455156,1.3385383837546116,36.18594408477625,0.5446646429217855,682.1866656953422,0.000987912934468836
0.014084632050263262,1.2785629027072332,49.92695531498082,2.146309444346071,639.9144197472035,0.0010790406979328125
0.03687658562705172,1.6965219235296194,34.47799925229424,0.22538132197752347,455.8324774756126,0.0011357025016355982
0.0880294317372965,1.0908365986269326,40.59861757845205,0.029377945221193715,64.67267486930076,0.0009074835563450062
0.022516688697148138,1.7081599073476978,35.01049613380908,0.11914362226659882,237.60365902563052,0.0011092856947202787
0.023688967812751385,1.6074222547102632,33.240240577220206,0.028684095097284968,517.843041757528,0.00116982544166083
0.009134915372307572,1.9949710065435948,36.1647427060049,1.1211621740580786,101.95506100096591,0.0008671575081453821
0.0389155381303071,1.9803571863237202,33.4252020183056,0.0027017585834715097,207.36319693098886,0.001217932053361397
0.05397176403854758,1.9726827051265174,31.534453281108824,0.007135439477304214,180.10773484845936,0.0012606725624568515
0.044855771055670804,1.9840934290886147,39.07164203496922,0.013333709324045056,161.30092073151397,0.0012557021042501565
0.021254948146388387,1.9903849935064726,32.29581358779237,0.020103784405296404,342.634487833483,0.001080504019856508
0.013815005755414425,1.8896229962537032,45.1685372186303,0.353790173575216,817.2041378636944,0.0009871012087852764
0.02131472046071045,1.8060928300824888,48.120048047121244,0.08356615889513448,936.9951760464863,0.0008998780684224896
0.04557761025209894,0.5947316419980568,35.76848483917935,0.3804340390137652,179.05159263260754,0.0010874979682947506
0.06580205340954291,0.7201917545840913,36.812377318483364,0.2596155230237098,938.8833418885498,0.0010714828396128611
0.06891651828233383,0.7868288715089156,37.71910877928535,0.2613870952131447,598.1145452162698,0.0010696937726057145
0.012940224358400683,1.8179167879373874,45.767752444178946,2.09747603385949,500.48806998776826,0.0009971446913335773
0.005702241960066254,1.7898132999793002,42.44424237982385,1.8079885680051377,161.78886560816252,0.0009955007613538956
0.024499150709558867,1.6545506668773058,55.92489853259099,2.1461520478093923,101.65756948136982,0.0009939657742231971
0.0816904966020923,1.7940581750419418,57.411453161197116,1.0852532184307946,98.90527853238106,0.0009028966156685298
0.10180466396441475,1.43824836756215,54.845363638323704,0.5434438066712086,108.87734417781226,0.0008967773884471437
0.12378517197377469,1.651842353998681,58.8222203077071,0.9818801298874108,320.7083217265642,0.0010541793626322852
0.16466604312588357,1.659198491234947,61.29590666878629,1.582035515547847,718.8813527357271,0.0010219582527480748
0.04406625025091855,1.4060754270275735,55.75345084208144,1.4145383783021985,462.112487976148,0.0009733020555826861
0.268687449368108,1.343646048422732,60.68778194045193,1.217787396393751,79.16903580383602,0.0009289784117975489
0.2098246697374594,1.0959587830272406,55.8176873546539,0.6371544617492724,70.21556913382273,0.0009272964554459848
0.25159284325135717,1.3157127747386066,57.922107971690956,0.8877625261032797,62.43442193648473,0.0009615512355128064
0.23119155463380953,1.1067892965050499,57.28861060459393,0.8663863653516573,108.23249827276453,0.0009559672987195965
0.11350712793187208,1.311593073834836,55.65107050785339,0.7306048058479193,251.74709383959924,0.001022460719288383
0.24800885518991575,1.6126030624844367,62.5801578006784,1.4789184058279774,398.8000481790694,0.0010058890112219897
0.13460651494895143,1.5968045997868987,56.066778402783854,0.5581054871982138,221.66460892730842,0.0010525222052826231
0.24476909078361736,1.2038707083528273,60.327574877155335,1.0477474837496394,859.5323774399131,0.0010822395857739704
0.24292130277168725,1.4661610012164208,60.84492614848364,0.883858206961128,1206.041692402409,0.00112794838106331
0.1470866650059393,1.7865560447178823,52.935475225991006,0.12035949195023138,218.7682483840158,0.0010494912324188986
0.33271172065388216,1.947102187315349,65.59629671403023,1.9040752266744512,388.9098652285388,0.000892950717143731
0.22988926492129136,1.9336622860179917,62.66357662715957,1.4827813659126845,382.2780391003677,0.0009007024323005082
0.22323376692075092,1.9335941420143308,63.06838361863418,1.525197933532788,891.1213565168673,0.0009920204630459249
0.10701723991001529,1.9988498793591134,60.49450843109996,1.1922871728431064,637.4832457397155,0.0010341299525124493
0.17299086406540795,1.9988088832421127,63.07378491238073,1.7641251408536307,662.2189839659142,0.0010392790016764697
0.18507529967592337,1.998771143818955,65.58960255463846,2.3959926489784853,545.3078869841052,0.0009843236477958739
