parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
r,0.031940341147150914,0.06824880522859701,0.004610970277844056,0.0016094181571705986,0.0024921207029709957,0.05299641805349518,0.2556479502318069
a2,1.4576656596799056,0.2750991508173336,1.4482459897333508,0.9418149067087007,1.1674018160982982,1.7746118449842978,1.9486972034565762
a4,37.26550332076444,14.056441801486628,31.836974051556687,20.61056088077718,25.498945168653417,58.23604601475879,67.04495066329659
a5,0.8788982405959198,0.6601698674214244,0.7455662431440975,0.02631310170366811,0.21821762023200847,1.5325329394318972,2.4980089490306203
a6,380.7402507360885,302.42375695662423,312.17569376352986,9.817186772959758,86.47619074407542,681.6128355275796,1128.2502182157125
sigma,0.002327187467419798,0.00017095721882952675,0.002319455162501905,0.002022379208295124,0.002156192223385903,0.002495543347537203,0.0026722098885897656
