parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
r,0.04436569527142652,0.059065335792811306,0.02003940668608687,0.004169452211124461,0.007617404857561433,0.084141342400898,0.22880237299386086
a2,1.3304475397749735,0.36058083221826337,1.3423718476355804,0.5924290132201516,0.958445639869431,1.719436160396594,1.9484974199228022
a4,25.163843735730694,4.932733366533029,24.706809545118816,17.29589732280763,20.35992394527236,29.87945985670648,36.03200104515098
a5,0.7913359371273107,0.6289786150582133,0.6449196209435096,0.022887040963225785,0.17678592710530072,1.4399323192524287,2.2836329510912514
a6,333.70637899975037,277.3671220478384,271.7408272152535,11.20437465444397,67.09961414610886,605.3308691743991,1019.5606066741558
sigma,0.001641097360060252,0.00012498238232229106,0.0016373939550563556,0.001411070921232681,0.0015174199114460266,0.0017641905350449945,0.0018979604625819538
