parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
r,0.1769725978182371,0.103075649411626,0.16947180676401652,0.015217190236164387,0.06602049429636683,0.2827173272354296,0.3913016700186097
a2,1.9619525377319205,0.03713514143560287,1.9726030065342202,1.8586267929036364,1.9310514759618798,1.9931385361236857,1.9989783225867037
a4,68.03808788857953,4.3638403742025815,68.41457977676868,58.82487431850893,63.34956877472774,72.74944946286142,74.61716130199198
a5,0.38065864117325726,0.32563164095045444,0.29625365588895,0.009585173763258174,0.07461467943762275,0.7004054470768155,1.1924922865672811
a6,514.7533647996288,348.49529294583044,475.0565549551611,24.677416241619827,134.02144704902372,881.0964176325315,1262.7844293794012
sigma,0.0013633792930104673,0.00012595030531990122,0.0013586150241051871,0.0011379615232815683,0.001236912186320991,0.0014889570704458037,0.0016245078950450531
