parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
a1,137.1493293322859,51.482664156320794,133.34378758059842,54.465479917076436,80.72416004354304,196.1808845341892,233.07260340623145
a2,1.406381861038302,0.3532924540792966,1.4297066611053442,0.7085129237633565,1.01393875556193,1.7931065066849738,1.9654728448146068
a3,22.854821644969125,8.402505377434787,22.498387966252185,7.708827363655246,14.395113136147122,30.962803630305892,40.11833619587133
a4,48.76663081604885,4.584244414677604,48.73111816347412,39.79219262070528,44.12770755303574,53.281905330252485,57.791854758256676
a5,0.9762274847292549,0.6917250798202839,0.816358649082674,0.03445936533119544,0.2909830042199524,1.6969429041560895,2.5537799892664865
a6,438.73662206058145,317.9678695726029,386.8590895896285,11.535477278064066,115.75447428317054,778.1189774986708,1176.384091583727
sigma,0.0017815168420205812,0.00013330790911686714,0.0017766561468136252,0.0015220968755751373,0.0016611990348868375,0.0019051219658485971,0.0020649639481777698
