parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
a1,172.26547098846729,51.11027508085069,179.8306474833047,70.48595930284925,113.08039212416351,228.5469183881544,246.8384834610778
a2,1.6167673699195342,0.2560546354673904,1.6501235645459709,1.0623611299470161,1.33544726026909,1.894731135640438,1.9855094027771025
a3,0.6681164108461585,0.7313678208702836,0.4684065983452784,0.13395987065750006,0.2409838032300238,0.947048766710332,2.543111303474346
a4,30.98175586825471,5.937013115747897,30.63694158133191,20.005010729868268,25.189525936018924,36.768331591192194,43.68213861866894
a5,0.74513205528819,0.6627269820997539,0.5731717438363761,0.015207959301321428,0.11533889223033492,1.3899298260409612,2.323976535318682
a6,341.1743916971086,287.0370829144305,260.3578440893783,7.1761707637180425,63.201658609830645,646.6882282105457,1016.7776696469481
sigma,0.0022916145696166164,0.00016792006663712378,0.0022844126019061577,0.00198303203852876,0.002122882767212,0.0024504841185374357,0.0026524124364136863
