a1,a2,a3,a4,a5,a6,sigma
123.6805026366113,1.9630154663957342,0.49659277375675703,24.17931673237353,0.8402919415054476,73.50846402286523,0.0023655933239319625
223.35276255226958,1.974130980669246,1.2565314268444177,20.675402435708474,0.6607218357518798,173.1394599245112,0.0024025225974218765
184.58227887031228,1.6888969502380626,0.17931648297528294,38.00506202798216,0.6003158940563914,861.3079788408529,0.0021783925315487264
196.06943815548954,1.912197513236868,0.25796830456607217,27.685109557399695,2.0410441367047425,396.58283258085515,0.002250812921513466
125.34737953361225,1.1274170400482244,0.48797912243278085,28.96261949997406,0.13132549327880808,270.4369528453655,0.002038065061261792
72.27553321701032,1.8188558590888462,0.1398930627693352,35.875486238560434,0.6315126095409342,507.95888608895063,0.0020709598804216057
120.83845799108153,1.8941898730205877,0.4211894387909407,25.065544904247744,0.2783315856552059,307.3110161496402,0.002126946926200516
135.02558007070732,1.9948251062403632,0.3354987280367645,38.63195891166839,0.23088406425266322,83.74437272111919,0.0022801388888576087
149.17608912931024,1.9960979584971201,0.3132396124815658,38.808886968212185,0.18502331645004913,89.28773571713418,0.002279434720902188
197.32971922681952,1.2043268526635704,0.6954906228458334,22.458348932559772,0.17728612586805312,627.4856111340907,0.0025187150335227804
146.09449437250495,1.3628967651049229,0.6654613631621017,22.232085678470106,0.19783958500572593,478.47487586697946,0.0024304485338365474
156.03843068636638,1.8999507704342604,0.17587917471280323,35.893677181890986,2.3879627085427497,283.5033356214516,0.0021320163224379726
190.84103099149033,1.2995904852073665,0.8860046741066453,22.51033241251884,0.2804084724162838,535.0478310722825,0.002335259164498442
204.88417987224986,1.8715353047395769,0.25754672661107275,45.15238853944352,0.25201942201306937,664.6681622502366,0.002005005400661374
135.58927865678035,1.7474472328165225,0.560979715839803,21.035481979689436,1.511371915965952,498.4739749159872,0.002720217830601281
213.23319614585213,1.9792323403983496,0.2726951662904807,43.89649999946037,0.11067217416239307,404.5545527119257,0.002112907476754734
131.9555510940497,0.8981282459019216,0.6451755922111166,29.59150623055249,0.36988893359947755,626.3618705087913,0.0025737803757832165
210.38640842429263,1.791428184672545,0.5587509877982162,34.543920657591805,0.19000909872060417,499.07217835244535,0.0023168801943574116
89.33628891123438,1.4073963150153268,0.17744607661495032,31.308561631982208,1.1616008229413952,616.2084894189527,0.0020998237476877535
109.24400348304863,1.6942092016309123,0.1664288207817502,34.705615372631925,1.2524075110100181,722.9886305846696,0.001984055571517928
245.10311341697303,1.4387256619659117,1.627579272212078,24.675011862219026,0.2481373055128016,291.422321759159,0.002529568269300712
236.59911172953204,1.7472559573380062,0.21496714613017134,41.1500208190369,1.278645406278288,461.3489174822303,0.0018354921116575094
232.91176389269614,1.9145467009424264,1.144905856076035,31.042892133263987,0.3530172166624189,139.32529686031344,0.0022243227047093156
53.53279510094162,1.9608662594062496,0.194619307330142,26.285677280209953,0.6961505231687524,58.53750401100152,0.0023872761203343395
54.16969752962927,1.9488940239192805,0.276894448714641,27.78291298551665,0.2686506143267014,82.0517730737459,0.002680549307880765
63.940493360679525,1.4789535768064364,0.18334890272426677,31.18739332360146,0.5648594159411452,244.85479144158475,0.0020968183821305987
97.73594498255984,1.7798830577011224,0.3249831818317138,26.61430138116539,0.4881931753798597,538.2430580428106,0.002653104050344453
210.46481249769104,1.4769776440648392,0.5640780833892676,30.801423178176268,0.6324344945396964,175.47348021988614,0.00200064437877859
148.63009288282032,1.6134003925126246,0.14522723452915354,42.297809399968735,1.6510328077980527,1150.450569323334,0.0022833592691379237
114.79164244180737,1.9644126679747707,0.4077393993886854,24.05106477154549,0.4246712756329133,11.280476826623769,0.0022287940199885365
232.7614957197023,1.9723153762363064,0.4434433196459136,40.31391980611198,0.21609032655384544,47.63107114965986,0.0024487137783747595
143.2869180149934,1.959917592015986,0.2148411641851608,28.1848995719309,3.033812236935906,25.0613384853978,0.0022381654032298556
102.80794637408587,1.636627892457892,0.23765897369691538,38.06272621679155,0.5650584605009522,90.91230863312596,0.002156851596999709
119.3027521574355,1.3870331963472504,0.21702153833637558,30.5588847370093,1.31476888736637,257.99498358127346,0.0023005493328022656
212.7573865272563,1.8242612327022178,1.5820823349275486,33.715583198871485,0.027344763391577633,97.60933102528094,0.002419330798592182
130.67889700967655,1.3767583828812906,1.2966432144161928,30.485479284074284,0.106296519136793,8.164447938989829,0.0026523947027231537
233.89187706969594,1.5377782152238353,0.6039996161044365,24.523788466988506,2.247097682145566,142.59339504900197,0.002123442368605645
122.78979168798213,1.6283649536402895,0.3398732405820625,32.820924944463684,0.6480805959224237,129.3042181463068,0.002268350410497907
115.14873223529837,1.7125056163198544,0.38267717033761944,24.612413498799597,1.001678613908902,214.80392610948113,0.0023045001545835657
204.69765146631136,1.7046264594300586,0.3182329019154337,35.387567899825676,0.9640593774214369,685.8010300782327,0.002249512229616784
150.69392890485565,1.5590753865693903,0.5799437692808643,26.17707945819941,0.9317890698080018,120.85925966922275,0.002142786791267143
103.75493404007257,1.5042238055007684,0.6558337080465624,30.046935446304776,0.15075995459889172,136.2945097158396,0.0022308505723649327
83.76054547813116,1.9356607923062705,0.1409417065753718,30.84135463753563,0.6081364652751128,789.5782601420577,0.0020355280644101382
122.23234297355003,1.486433178084944,0.35147258284046273,27.963715258990444,1.0197711436961805,141.03793210574534,0.0021568368194328524
191.44329826008322,1.9775001534679075,0.37209788425727525,36.74308161684745,0.281018105709555,840.9825919208596,0.0023597894921722085
178.5114738567593,1.986937992510787,0.2608990968514684,40.16763230348485,0.5911307856508302,694.8673618107917,0.0024503948858729365
133.97259408393003,1.9722758746974802,0.21109598191824674,31.83562335786009,0.8294779663390287,325.24117834647325,0.00264502857545023
127.16441127075488,1.900634887487562,0.31674486352494985,31.493361335790137,0.16782019325944164,606.5011396625799,0.0026535821421914134
224.29776601744786,1.7285712805311133,0.6580380159132146,29.430677708001856,0.5075321524042543,224.10221719546027,0.0022323979213887393
113.30779631324367,1.2547882076472252,0.5825811650336393,25.11262024559283,0.7311403050638451,331.74799474707925,0.002456630300140526
149.33844335597675,1.7118939111725688,0.16474132716008597,34.46629739634297,1.945389716102082,250.93564882388264,0.0024389369225640938
234.57977661168522,1.6055831401328986,2.1973235879977233,31.04382950889167,0.023316532986700614,55.4824455382329,0.0021350653176099963
207.31694967196253,1.5639579113448165,0.26933366715918433,35.440992400094174,0.4234474007491818,1280.7489545713397,0.0021601419826757524
116.99873302550597,1.3335141147558147,0.509381973627871,32.26401550816594,0.23006078966686708,384.6103924828644,0.0023126542372277907
244.0142548958143,1.7786920548532532,0.46237872407465747,26.836087571988557,1.5365943604377308,198.0959892724849,0.002080267068446133
90.62519437090279,0.9056699641032837,0.6462632095464373,31.804392969242777,0.20337939452793016,245.09140556618118,0.0025970708925191735
188.694000435785,1.9579786045130756,0.22415875899135465,44.64176281188838,1.338649050765909,93.10607086054435,0.0019641544261490436
192.79165810130468,1.9711890613583005,0.2379556577042728,42.45013030169681,0.8889678919192813,123.73570845311393,0.002002270122892395
201.65227871844763,1.9790996813037562,0.25904052493562074,41.73751131181735,0.76038480452734,134.19021716489905,0.0019278716139520785
162.8583489849873,1.9535876290888388,0.2642000117375531,25.893517723266513,1.4220786621182258,186.63839081042778,0.0021864322849726916
215.8207859427828,1.1209294184534853,0.4346386506285653,40.54043740706315,0.2152506551499908,377.97871055022864,0.0022476973634595557
197.869144380628,1.5368076117286134,0.2803873947855535,42.055998760401295,0.4405992401570168,285.606686721172,0.0022079287516770865
55.55260248286978,1.5941608753111394,0.2062905212118201,20.978206806931347,1.407333413895765,561.527888695739,0.0024541099627424807
245.58742373882657,1.5191146413792425,0.41182042348842307,40.04474273992386,0.8485183975185719,302.5984647950386,0.00213903564087763
109.96417590378567,1.6958715091590548,0.33892506531849986,24.74937448613105,1.2203241115713876,482.2259150106888,0.002246881231425422
170.0814739447637,1.5323059942355277,0.3177650150052982,38.73654032594998,1.2946328467995742,24.906219831887476,0.0022220547993905717
205.24502488340383,1.7113168515447055,0.2410452328105557,35.426110214236864,2.02930178817631,52.24174766373488,0.0024888146696194252
189.0301153338909,1.5361505470819787,0.5553962460650562,31.183088055613823,0.7364450666589311,22.464105236960485,0.002037865229383291
193.84569127914096,1.6643170810281982,0.5507648647482691,24.392667690679936,1.9974870809931886,9.629847060085197,0.002287911007901428
71.53719633556271,1.0559369169833785,0.4961128659765663,25.932210472027997,0.5595413512340339,3.9954946843887806,0.0019930070677624855
206.9851468125757,1.922516816521072,0.4074058051496832,27.206028746020646,1.9275602483598433,911.5045852117413,0.0027686519937071196
110.99483938152545,1.291390595712746,0.6853945492340389,32.75240419497384,0.009487629060019423,155.20938144862032,0.0019362425447969167
149.3294112664063,1.7074918701315815,0.676994750354108,35.14426962433817,0.009966203721353251,180.489686599824,0.001977399900409866
194.0552473810955,1.2738567218418724,0.8774862734986861,25.25015330085114,0.03048612884077541,449.0800607507025,0.0022050176060640836
