parameter,mean,std,median,credible_2.5%,credible_16%,credible_84%,credible_97.5%
a1,141.1101235199757,53.64159348399021,136.6395275956396,56.60587933925858,81.4079109700212,204.33139546800234,238.67306761031247
a2,1.455357669660703,0.33343972855796505,1.4690426723186791,0.7626331463526087,1.1024123728122874,1.8111886072180567,1.969382931652291
a3,22.35733040103571,8.097196254845107,22.346233688441274,7.608749867386275,13.91965134271631,31.127929334262607,37.578263779053685
a4,52.764274095484886,3.7056672341701553,52.78497956131284,45.453369018715854,49.1034170142288,56.49391652400105,60.39138154652957
a5,0.815687257758603,0.5784978695921524,0.7111508474870872,0.04769020325477626,0.22561276442317366,1.421334279261323,2.143680839529937
a6,394.9021073321106,291.51259702518905,341.2108659661424,25.085160155925017,106.45607567164076,674.4142828706791,1079.6564995698398
sigma,0.00076002699504351,6.876787563356944e-05,0.0007567302177203324,0.000637733592300577,0.0006891233825791255,0.0008307132012309938,0.0009020402473883252
