parameter,true_value,posterior_mean,posterior_std,posterior_median,credible_2.5%,credible_97.5%
a1,180.47170797544314,153.36249576176903,51.813726206523356,154.28730763419378,59.44988196800367,242.41898132662368
a2,1.427241206968033,1.0222459593396074,0.3728118572783088,0.9581430342501281,0.447730733206473,1.859644943551532
a3,27.504511958064572,30.78456443267149,4.037109885945043,30.15886011718903,24.447442998096047,39.966287525839654
a4,43.514117909780346,44.838420485289404,2.031733985014666,44.65240568294033,41.388509660467335,49.32288889444406
a5,1.3793979748628287,1.345569345712216,0.6496823418740167,1.2763955422446416,0.31472344465635793,2.8288212546861584
a6,488.8959677144742,480.4299622666801,324.4830310122831,429.71961281883705,26.803318334977934,1228.5645102943222
