epoch_index,loss,mae,val_loss,val_mae,learning_rate
40,3.841928901238134e-06,0.0010231953347101808,2.7221256004850147e-06,0.0008426129352301359,0.0001250000059371814
41,3.848258529615123e-06,0.0010246930178254843,2.893795226555085e-06,0.0008433510083705187,0.0001250000059371814
42,3.7670320125471335e-06,0.0010182736441493034,2.6022285055660177e-06,0.0008105760789476335,0.0001250000059371814
43,3.48615526490903e-06,0.0009863298619166017,3.4522552141424967e-06,0.0008799534989520907,6.25000029685907e-05
44,3.5477619348966982e-06,0.0009937253780663013,2.7548146590561373e-06,0.0008163416059687734,6.25000029685907e-05
45,3.509317366479081e-06,0.000988460611552,3.3049668672902044e-06,0.0008904697606340051,6.25000029685907e-05
46,3.498437763482798e-06,0.0009882833110168576,2.1331804873625515e-06,0.0007430893019773066,6.25000029685907e-05
47,3.6250148696126416e-06,0.0009986178483814,2.866226168407593e-06,0.0008206208003684878,6.25000029685907e-05
48,3.6076460219192086e-06,0.0009994187857955694,2.1618734535877593e-06,0.0007288810447789729,6.25000029685907e-05
49,3.559939159458736e-06,0.0009916529525071383,2.1734210804424947e-06,0.0007249016198329628,6.25000029685907e-05
50,3.4927327305922518e-06,0.0009816160891205072,2.7068326744483784e-06,0.0008194181718863547,6.25000029685907e-05
51,3.4485456126276404e-06,0.0009747579460963607,2.687072537810309e-06,0.0007716570980846882,6.25000029685907e-05
52,3.4590239010867663e-06,0.0009786587907001376,2.0229240362823475e-06,0.0007209230680018663,6.25000029685907e-05
53,3.3296546462224796e-06,0.0009646622347645462,2.195601837229333e-06,0.0007344736368395388,3.125000148429535e-05
54,3.4097024581569713e-06,0.0009716615313664079,2.1956559521640884e-06,0.0007244091248139739,3.125000148429535e-05
55,3.3738974707375746e-06,0.0009725792915560305,1.825002982513979e-06,0.0006829270860180259,3.125000148429535e-05
56,3.296903969385312e-06,0.0009643187513574958,2.236759200968663e-06,0.0007442097412422299,3.125000148429535e-05
57,3.278949407103937e-06,0.0009603743092156947,1.8106591141986428e-06,0.0006833663210272789,3.125000148429535e-05
58,3.2891109640331706e-06,0.000962529971729964,2.1377159100666177e-06,0.0007241903222166002,3.125000148429535e-05
59,3.2844261568243382e-06,0.0009611209970898926,1.7958868738787714e-06,0.0006784659344702959,3.125000148429535e-05
60,3.283118985564215e-06,0.0009620501077733934,1.967514208445209e-06,0.0007048341794870794,3.125000148429535e-05
61,3.248970187996747e-06,0.0009570731199346483,1.9750955289055128e-06,0.0006951733375899494,3.125000148429535e-05
62,3.2811196888360428e-06,0.0009618198382668197,2.0250304260116536e-06,0.0007087287958711386,3.125000148429535e-05
63,3.222573695893516e-06,0.0009524234919808805,2.149634383386001e-06,0.0007178815430961549,1.5625000742147677e-05
64,3.204304675819003e-06,0.0009487426723353565,1.8468031157681253e-06,0.0006913678371347487,1.5625000742147677e-05
65,3.186632056895178e-06,0.0009485381888225675,1.9507654087647097e-06,0.0007049773703329265,1.5625000742147677e-05
66,3.190027655364247e-06,0.0009510059026069939,1.7890981780510629e-06,0.0006697688368149102,1.5625000742147677e-05
67,3.1405618301505456e-06,0.00094502983847633,1.7505940377304796e-06,0.0006700547528453171,1.5625000742147677e-05
68,3.216805225747521e-06,0.0009516464197076857,1.7580589428689564e-06,0.0006668311543762684,1.5625000742147677e-05
69,3.1980557650967967e-06,0.0009537250734865665,1.8191637991549214e-06,0.0006774984649382532,1.5625000742147677e-05
70,3.247950871809735e-06,0.0009596078307367861,1.8474944454283104e-06,0.0006775065558031201,1.5625000742147677e-05
71,3.246295364078833e-06,0.0009565968648530543,1.9006628235729295e-06,0.0006878021522425115,1.5625000742147677e-05
72,3.2007123991206754e-06,0.0009518770966678858,1.8191151411883766e-06,0.0006799615221098065,1.5625000742147677e-05
73,3.15844704346091e-06,0.0009474797989241779,1.7852647715699277e-06,0.0006714626797474921,9.999999747378752e-06
74,3.1556098747387296e-06,0.0009443712187930942,1.7958240050575114e-06,0.0006722011021338403,9.999999747378752e-06
75,3.0959511150285834e-06,0.000936585187446326,1.7582331111043459e-06,0.0006670717848464847,9.999999747378752e-06
76,3.156201501042233e-06,0.0009477874846197665,1.737708998916787e-06,0.000666306703351438,9.999999747378752e-06
77,3.202773996235919e-06,0.0009514059638604522,1.8253743974128156e-06,0.0006831157952547073,9.999999747378752e-06
78,3.097530452578212e-06,0.0009381512063555419,1.8246552144773887e-06,0.0006783436983823776,9.999999747378752e-06
79,3.099371497228276e-06,0.0009402657742612064,1.7431085552743752e-06,0.0006635387544520199,9.999999747378752e-06
80,3.1707122616353445e-06,0.0009491026285104454,1.9403598798817256e-06,0.0006995631847530603,9.999999747378752e-06
81,3.1608560675522313e-06,0.0009469009237363935,1.7534335938762524e-06,0.000663788290694356,9.999999747378752e-06
82,3.1337001473730197e-06,0.0009433460654690862,1.826588800213358e-06,0.0006779995164833963,9.999999747378752e-06
83,3.1712838790554088e-06,0.0009439083514735103,1.8232336742585176e-06,0.0006748504238203168,9.999999747378752e-06
84,3.127510581180104e-06,0.0009395219385623932,1.7455388388043502e-06,0.0006654290482401848,9.999999747378752e-06
85,3.127977379335789e-06,0.0009406519820913672,1.8016055491898442e-06,0.0006708280416205525,9.999999747378752e-06
86,3.149096073684632e-06,0.0009451026562601328,1.6775824178694165e-06,0.0006535210413858294,9.999999747378752e-06
87,3.139053887935006e-06,0.0009414614178240299,1.7838327721619862e-06,0.0006734375492669642,9.999999747378752e-06
88,3.0988674097898183e-06,0.0009402577416040003,1.7813370050134836e-06,0.0006668564747087657,9.999999747378752e-06
89,3.1217637115332764e-06,0.0009405466262251139,1.7760329455995816e-06,0.0006735582137480378,9.999999747378752e-06
90,3.175466872562538e-06,0.0009445174364373088,1.7697183238851721e-06,0.000675023184157908,9.999999747378752e-06
91,3.118042286587297e-06,0.0009396375971846282,1.8518200022299425e-06,0.0006866352050565183,9.999999747378752e-06
92,3.072673507631407e-06,0.000932713970541954,1.8257742340210825e-06,0.0006758904783055186,9.999999747378752e-06
93,3.1405468234879663e-06,0.0009450737270526588,1.721439502944122e-06,0.0006642008665949106,9.999999747378752e-06
94,3.1361423680209555e-06,0.0009407224715687335,1.7622954828766524e-06,0.0006713968468829989,9.999999747378752e-06
95,3.105526275248849e-06,0.0009445191244594753,1.7728162902130862e-06,0.0006714921910315752,9.999999747378752e-06
96,3.1675656373408856e-06,0.0009488142095506191,1.7507288703200174e-06,0.0006675039185211062,9.999999747378752e-06
97,3.070523916903767e-06,0.0009329203749075532,1.8187382693213294e-06,0.0006723803817294538,9.999999747378752e-06
98,3.135048018521047e-06,0.0009397995891049504,1.8099381122738123e-06,0.0006786623853258789,9.999999747378752e-06
99,3.089398433075985e-06,0.0009356139926239848,1.9279598291177535e-06,0.0006921799504198134,9.999999747378752e-06
100,3.124908062090981e-06,0.0009406486060470343,1.8018413356912788e-06,0.0006791199557483196,9.999999747378752e-06
101,3.0895096188032767e-06,0.0009341892437078059,1.7092540929297684e-06,0.000660852761939168,9.999999747378752e-06
102,3.0547175811079796e-06,0.0009326139115728438,1.7163737311420846e-06,0.0006594883161596954,9.999999747378752e-06
103,3.1030401714815525e-06,0.0009406686876900494,1.714915242700954e-06,0.0006630246061831713,9.999999747378752e-06
104,3.0823230190435424e-06,0.0009352224296890199,1.8026247516900185e-06,0.0006708387518301606,9.999999747378752e-06
105,3.093145323873614e-06,0.0009347442537546158,1.6879276927284081e-06,0.0006525684730149806,9.999999747378752e-06
106,3.1582737847202225e-06,0.0009484337060712278,2.049296654149657e-06,0.0006934907287359238,9.999999747378752e-06
107,3.032591394003248e-06,0.0009287003194913268,1.6795326018836931e-06,0.000652288377750665,9.999999747378752e-06
108,3.1225126804201864e-06,0.0009421556023880839,1.6706906080798944e-06,0.0006532225525006652,9.999999747378752e-06
109,3.058169113501208e-06,0.0009322435362264514,1.7388509832017007e-06,0.000665821717120707,9.999999747378752e-06
110,3.1053332349983975e-06,0.000937282748054713,1.7164771861644113e-06,0.0006651931907981634,9.999999747378752e-06
111,3.0241865260904888e-06,0.0009307926520705223,1.7892162986754556e-06,0.0006789112230762839,9.999999747378752e-06
112,3.048397729799035e-06,0.000935994612518698,1.6368189790227916e-06,0.0006458776188082993,9.999999747378752e-06
113,3.0822095595794963e-06,0.0009375153458677232,1.7891129573399667e-06,0.0006685776170343161,9.999999747378752e-06
114,3.0512137527693994e-06,0.0009287580032832921,1.9334133867232595e-06,0.0006968087400309741,9.999999747378752e-06
115,3.1345455226983177e-06,0.0009438975248485804,1.786646976142947e-06,0.0006702437531203032,9.999999747378752e-06
116,3.1040071917232126e-06,0.0009389051119796932,1.791097929526586e-06,0.0006708826404064894,9.999999747378752e-06
117,3.060521294173668e-06,0.0009291033493354917,1.7619440768612549e-06,0.0006643399829044938,9.999999747378752e-06
118,3.04125956063217e-06,0.0009341825498268008,1.7396016573911766e-06,0.000664210063405335,9.999999747378752e-06
119,3.039456714759581e-06,0.0009314234484918416,1.8363824665357242e-06,0.0006802738644182682,9.999999747378752e-06
120,3.0413643798965495e-06,0.0009306423016823828,1.7146205664175795e-06,0.0006596777238883078,9.999999747378752e-06
121,3.0523356144840363e-06,0.000928519933950156,1.8221410300611751e-06,0.0006745145656168461,9.999999747378752e-06
122,3.0708572467119666e-06,0.0009342990815639496,1.7333039750155876e-06,0.0006587166571989655,9.999999747378752e-06
123,3.052621195820393e-06,0.0009358804672956467,1.6702335869922535e-06,0.000654493342153728,9.999999747378752e-06
124,3.0181201964296633e-06,0.0009252675226889551,1.7258959132959717e-06,0.0006677880301140249,9.999999747378752e-06
125,3.003476194862742e-06,0.000926972075831145,1.9810731828329153e-06,0.0006868030177429318,9.999999747378752e-06
126,3.0541143587470287e-06,0.0009345649159513414,1.6570519392189453e-06,0.0006539804744534194,9.999999747378752e-06
127,3.032641643585521e-06,0.0009321615216322243,1.6226429124799324e-06,0.0006465009064413607,9.999999747378752e-06
128,2.967502268802491e-06,0.0009212946170009673,1.7894972188514657e-06,0.0006658239290118217,9.999999747378752e-06
129,3.031765572814038e-06,0.0009250934235751629,1.7278235873163794e-06,0.0006649646675214171,9.999999747378752e-06
130,3.0342598620336503e-06,0.0009279439109377563,1.803298346203519e-06,0.000678318552672863,9.999999747378752e-06
131,3.090771770075662e-06,0.0009370077750645578,1.696709546195052e-06,0.000662142236251384,9.999999747378752e-06
132,3.0468820568785304e-06,0.0009307574364356697,1.744745873111242e-06,0.0006560386973433197,9.999999747378752e-06
133,3.0237897590268403e-06,0.000926863111089915,1.6724256965972017e-06,0.0006495901616290212,9.999999747378752e-06
134,3.01820568893163e-06,0.0009306619176641107,1.9680499008245533e-06,0.000709588814061135,9.999999747378752e-06
135,2.9657091999979457e-06,0.0009175072191283107,1.8813844917531242e-06,0.000685178441926837,9.999999747378752e-06
136,2.9888255994592328e-06,0.0009247586713172495,1.8780095842885203e-06,0.0006725803832523525,9.999999747378752e-06
137,3.014765525222174e-06,0.0009279077057726681,1.6796271893326775e-06,0.0006558721070177853,9.999999747378752e-06
138,3.075422455367516e-06,0.0009332827175967395,1.693008812253538e-06,0.0006575655424967408,9.999999747378752e-06
139,3.0616879485023674e-06,0.0009297987562604249,1.6300227798637934e-06,0.000643561827018857,9.999999747378752e-06
140,3.0376791073649656e-06,0.0009285191772505641,1.8786518012348097e-06,0.0006941647734493017,9.999999747378752e-06
141,3.0114258606772637e-06,0.0009263594984076917,1.6461264067402226e-06,0.0006481874152086675,9.999999747378752e-06
142,2.9673917651962256e-06,0.0009213071316480637,1.845623387453088e-06,0.0006739342352375388,9.999999747378752e-06
143,3.0530509320669807e-06,0.0009287905413657427,1.6279827832477167e-06,0.0006462374003604054,9.999999747378752e-06
144,2.9369689400482457e-06,0.0009152276907116175,1.7807200265451684e-06,0.0006665061810053885,9.999999747378752e-06
145,2.971109552163398e-06,0.0009223464876413345,1.6404837879235856e-06,0.0006486016791313887,9.999999747378752e-06
146,3.038352815565304e-06,0.0009258828358724713,1.963813019756344e-06,0.0006778117385692894,9.999999747378752e-06
147,2.9136647299310425e-06,0.0009106873185373843,1.7007099586408003e-06,0.000656937132589519,9.999999747378752e-06
148,3.009249439855921e-06,0.0009245479595847428,1.6868742704900797e-06,0.0006540025351569057,9.999999747378752e-06
149,3.0934506867197342e-06,0.0009420754504390061,1.9600036011979682e-06,0.0006760272081010044,9.999999747378752e-06
150,2.9554194043157622e-06,0.0009190508280880749,1.69562088103703e-06,0.0006530793034471571,9.999999747378752e-06
151,2.9674772576981923e-06,0.0009172714198939502,1.875692987596267e-06,0.000689730339217931,9.999999747378752e-06
152,2.956480102511705e-06,0.0009175434242933989,1.8241320276501938e-06,0.0006729901651851833,9.999999747378752e-06
153,2.9626328341691988e-06,0.0009199776104651392,1.7002887489070417e-06,0.0006600939086638391,9.999999747378752e-06
154,3.010153704963159e-06,0.0009237673948518932,1.7393857660863432e-06,0.0006655434845015407,9.999999747378752e-06
155,3.0008334306330653e-06,0.0009227859554812312,1.7168503063658136e-06,0.0006643726956099272,9.999999747378752e-06
156,3.0067956231505377e-06,0.00092584133381024,1.596094648448343e-06,0.0006394022493623197,9.999999747378752e-06
157,3.0052658530621557e-06,0.000928456021938473,1.672753910497704e-06,0.0006516287103295326,9.999999747378752e-06
158,2.9750701742159436e-06,0.0009217782062478364,1.6343973356924835e-06,0.000644075742457062,9.999999747378752e-06
159,2.9866989734728122e-06,0.0009221900254487991,1.6290392750306637e-06,0.0006415490061044693,9.999999747378752e-06
160,2.9764889859507093e-06,0.0009249741560779512,1.6257541801678599e-06,0.0006413692608475685,9.999999747378752e-06
161,2.9421657927741762e-06,0.0009196899482049048,1.6822002635308309e-06,0.0006494842818938196,9.999999747378752e-06
162,2.9961570362502243e-06,0.0009211075375787914,1.680734953879437e-06,0.0006521936156786978,9.999999747378752e-06
163,2.9593809358630097e-06,0.0009191716089844704,1.8451446521794423e-06,0.0006730739842168987,9.999999747378752e-06
164,2.989846052514622e-06,0.0009200677741318941,1.7667675820121076e-06,0.000668443157337606,9.999999747378752e-06
165,2.9556438221334247e-06,0.0009181341738440096,1.8227126474812394e-06,0.000662481237668544,9.999999747378752e-06
166,2.9543280106736347e-06,0.0009178040199913085,1.6429534070994123e-06,0.000648302142508328,9.999999747378752e-06
167,2.9686789275729097e-06,0.0009193301666527987,1.8462890238879481e-06,0.0006683773826807737,9.999999747378752e-06
168,3.0015455649845535e-06,0.0009266133420169353,1.6525117416676949e-06,0.0006529703387059271,9.999999747378752e-06
169,2.9196683044574456e-06,0.0009142991038970649,1.7291810081587755e-06,0.0006653090240433812,9.999999747378752e-06
170,2.960511665150989e-06,0.0009156009182333946,1.7122619055953692e-06,0.0006595872109755874,9.999999747378752e-06
171,2.8952667889825534e-06,0.0009119450696744025,1.685389634076273e-06,0.0006611751159653068,9.999999747378752e-06
172,2.958318646051339e-06,0.0009168243268504739,1.6917842913244385e-06,0.0006600574706681073,9.999999747378752e-06
173,2.989769654959673e-06,0.0009203998488374054,1.6752296687627677e-06,0.0006473023677244782,9.999999747378752e-06
174,2.917080564657226e-06,0.00091075140517205,1.7105780898418743e-06,0.0006564764189533889,9.999999747378752e-06
175,2.9177497253840556e-06,0.000909862807020545,1.5745569044156582e-06,0.0006355060031637549,9.999999747378752e-06
176,2.9360855933191488e-06,0.0009181630448438227,1.6678052361385198e-06,0.0006527440273202956,9.999999747378752e-06
177,2.9625227853102842e-06,0.0009168391698040068,1.6671890534780687e-06,0.0006507827201858163,9.999999747378752e-06
178,2.9084148991387337e-06,0.0009114558924920857,1.7471583078076947e-06,0.0006726490682922304,9.999999747378752e-06
179,2.930184336946695e-06,0.0009123700438067317,1.64731011409458e-06,0.0006460420554503798,9.999999747378752e-06
180,2.8912286325066816e-06,0.0009091977844946086,1.656907102187688e-06,0.000649465131573379,9.999999747378752e-06
181,2.906032250393764e-06,0.0009127248777076602,1.575185933688772e-06,0.0006340040708892047,9.999999747378752e-06
182,2.927903551608324e-06,0.0009174908045679331,1.734192096591869e-06,0.000654461735393852,9.999999747378752e-06
183,2.9289540179888718e-06,0.0009145759977400303,1.657403686294856e-06,0.0006479150033555925,9.999999747378752e-06
184,2.9217405881354352e-06,0.0009131140541285276,1.6092401438072557e-06,0.000643446808680892,9.999999747378752e-06
185,2.922280145867262e-06,0.0009113363339565694,1.6193052942981012e-06,0.0006427682819776237,9.999999747378752e-06
186,2.9461668873409508e-06,0.0009177896426990628,1.573009626554267e-06,0.000635522126685828,9.999999747378752e-06
187,2.8386486974341096e-06,0.000903103209566325,1.8551951370682218e-06,0.0006678809295408428,9.999999747378752e-06
188,2.9279308364493772e-06,0.0009139110916294158,1.632446242183505e-06,0.0006475232657976449,9.999999747378752e-06
189,2.9318921406229492e-06,0.0009138222667388618,1.6434456711067469e-06,0.0006421027937904,9.999999747378752e-06
190,2.905339670178364e-06,0.0009109335369430482,1.7710704014461953e-06,0.0006718192016705871,9.999999747378752e-06
191,2.8868762456113473e-06,0.0009058938012458384,1.6167339254025137e-06,0.0006439911667257547,9.999999747378752e-06
192,2.8513529741758248e-06,0.0009042411693371832,1.6645856248942437e-06,0.0006567859090864658,9.999999747378752e-06
193,2.8354079404380172e-06,0.0009031090303324163,1.6150320334418211e-06,0.000642277009319514,9.999999747378752e-06
194,2.934911890406511e-06,0.0009114998392760754,1.548855948385608e-06,0.0006310971220955253,9.999999747378752e-06
195,2.9040154458925826e-06,0.000909513037186116,1.5735181477793958e-06,0.0006360504194162786,9.999999747378752e-06
196,2.9469572382367915e-06,0.0009192329016514122,1.6620078895357437e-06,0.0006485157646238804,9.999999747378752e-06
197,2.9073410132696154e-06,0.000909609894733876,1.7405167227479978e-06,0.0006553897983394563,9.999999747378752e-06
198,2.95329186883464e-06,0.0009174509323202074,1.6468665080537903e-06,0.0006475849077105522,9.999999747378752e-06
199,2.846432380465558e-06,0.0009001897997222841,1.7001269725369639e-06,0.0006571706035174429,9.999999747378752e-06
